Q3TWN3,3,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,0,0,0,-0.1,-0.1,-0.3,-0.4,-0.4,-0.2,-0.2,-0.3,-0.2,-0.2,-0.4,-0.6,-0.5,-0.5,0,-0.1,0,0,0,-0.2,-0.2,-0.2,-0.1,,,,,,,,,,,,,,,,,,,,,
Q3TWN3,3,8.5,,,,,,,,,,-0.1,0,-0.2,0.1,0.2,0.2,0.1,0.1,-0.1,0.3,0.1,0.1,0.6,0.6,0,0.1,0.3,0,0,0.1,0,0,-0.2,-0.3,-0.4,-0.4,-0.5,0,0.1,0,0,0,-0.4,-0.3,-0.1,0,0.1,0.1,-0.1,-0.1,0.1,0.4,0.4,0.6,0.4,0.2,0.1,-0.1,-0.2,-0.2,0,0,0,-0.1,0,-0.5,-0.7,-0.7,,,,,,,,
Q6P4Q7,3,8.5,,,,,,,,,,0,-0.2,0.1,-0.2,0.1,0.1,0.2,0.5,0.5,0.3,0.3,0.2,-0.3,-0.3,-0.3,-0.3,-0.1,-0.1,-0.1,-0.3,-0.2,-0.1,-0.3,-0.3,-0.3,-0.5,-0.6,-0.5,-0.5,-0.5,-0.5,-0.6,-0.3,-0.3,-0.2,-0.2,-0.1,-0.5,-0.5,-0.3,-0.1,-0.1,0.4,0.8,0.5,0.4,0.3,-0.1,-0.6,-0.4,0.2,0.6,1.3,1.4,1.3,1.2,0.7,0.2,0.1,0.1,-0.4,,,,,
Q6P4Q7,3,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,-0.3,-0.2,-0.2,-0.1,-0.1,-0.2,-0.2,0,0.2,0.1,0.1,0,-0.2,-0.4,-0.6,-0.5,-0.5,0,-0.1,-0.1,0,0,-0.3,-0.1,0.1,,,,,,,,,,,,,,,,,,,,,
Q6P4Q7,3,7.5,,,,,,,,,-0.1,0.2,0,0.3,0.4,0.4,0.1,0.1,-0.3,0.1,0,0,0.5,0.6,0,0.1,0.1,-0.2,-0.4,-0.3,-0.4,-0.2,-0.4,-0.4,-0.5,-0.5,-0.6,-0.1,0.1,0,0,-0.1,-0.4,-0.3,-0.1,0,0.1,0.1,-0.1,-0.1,0.1,0.4,0.4,0.6,0.4,0.2,0.1,-0.1,-0.2,-0.3,0,0,-0.1,-0.1,0,-0.5,-0.5,-0.5,-0.4,,,,,,,,
O15431,3,8.5,,,,,,,,,,0.2,0,0,-0.1,0.4,0.6,0.5,0.4,0.4,0.3,0.3,0.5,0.5,0.8,0.3,0.2,0.4,0.6,0.1,0.2,0.2,-0.2,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.2,-0.1,-0.1,0,0.4,0.3,0.4,0.3,0.5,0,-0.1,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,0,-0.2,0,0.5,0.5,0.2,0.2,0.2,-0.3,-0.1,-0.3,-0.2,-0.3,-0.3,-0.4,-0.4,,,,,
O15431,3,8.5,,,,,,,,,,-0.2,-0.3,-0.3,0,0,0.4,0.9,1,0.6,0.6,0.3,0,-0.1,-0.1,-0.1,-0.2,-0.3,0,0,-0.2,0,0.1,-0.3,-0.3,0.1,-0.1,-0.3,-0.1,-0.1,-0.5,-0.5,-0.3,-0.3,-0.3,-0.3,-0.2,-0.4,-0.6,-0.6,-0.6,-0.6,-0.6,,,,,,,,,,,,,,,,,,,,,,,,
O15431,3,15.5,,,,,,,,,,,,,,,,,1,1.1,0.9,0.5,0.9,0.6,0.1,0,0.2,0.1,0.6,0.6,0.8,0.6,0.1,-0.4,-0.3,-0.3,-0.2,0,0.2,0.2,0.2,0.2,0.1,0.1,-0.1,-0.1,-0.3,-0.1,-0.2,0.1,0.1,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,
P61803,3,8.5,,,,,,,,,,-0.1,0.3,0.6,0.4,0.4,0.6,0.4,0.1,0,0.1,0.3,0.1,0.4,0.3,0.1,0.4,0.6,0.3,0.3,0.3,-0.1,-0.3,-0.5,-0.5,-0.4,-0.4,-0.2,-0.2,0,-0.1,-0.1,-0.1,0,-0.1,-0.2,-0.3,-0.3,-0.3,-0.3,-0.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
P61803,3,19.5,,,,,,,,,,,,,,,,,,,,,0.8,0.5,0.5,0,-0.1,-0.3,0,-0.2,0,-0.2,0.1,-0.3,-0.3,-0.5,-0.3,-0.3,-0.3,-0.1,0.1,-0.1,-0.3,-0.1,-0.1,-0.3,-0.3,-0.1,0,-0.2,-0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
P61803,3,19.5,,,,,,,,,,,,,,,,,,,,,0.7,0.5,0.3,-0.1,-0.1,0.2,0.4,0.6,0.4,0.5,0.7,0.4,0.2,0.2,0.2,-0.2,-0.1,-0.1,-0.1,0.1,-0.1,-0.3,-0.2,-0.2,-0.4,-0.3,-0.3,-0.2,-0.1,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,
O75907,3,8,,,,,,,,,,0.9,0.5,0.4,0.9,0.6,0.3,0.3,0.4,-0.1,0.4,0.6,0.7,0.5,0.5,0.1,0.1,0.3,0.4,0.2,0,0,-0.2,-0.2,-0.2,-0.1,-0.3,-0.4,-0.6,-0.6,-0.5,-0.3,-0.1,0.3,0.3,0.1,-0.1,0.1,0,0,0,0.5,0.2,0.1,0.1,0.1,-0.3,0.1,0,0,0.2,0.2,-0.4,-0.3,-0.2,-0.4,-0.4,0,0.5,0.5,0.7,1,0.8,,,,
Q8IVP5,3,8.5,,,,,,,,,,1.1,0.9,0.7,0.4,0.3,0.2,0.1,0,0.1,0.3,0.1,0.3,0.5,0.4,0,-0.2,0.1,0.4,0.5,0.7,0.7,0.4,0.1,0.1,-0.1,-0.1,-0.3,-0.3,-0.3,-0.3,-0.1,0,-0.1,-0.1,0.1,0.1,0,-0.1,-0.3,-0.3,0,0,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,
Q8IVP5,3,9.5,,,,,,,,,,,0.4,0.5,0.8,0.5,1,1.1,0.8,0.9,1.2,1.1,1,1.3,1.1,0.7,0.9,0.8,0.7,0.2,0.3,-0.2,0.1,0.3,0.5,0.5,0.3,0.3,-0.1,-0.3,-0.5,-0.5,-0.5,-0.3,-0.2,-0.1,0,0,0.1,0.1,0.1,0.4,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,
Q8IVP5,3,9.5,,,,,,,,,,,1,0.9,1.1,0.8,0.6,0.5,0.8,0.2,0.2,0.3,0.2,-0.3,0.2,0.4,0.4,0.6,1.1,0.6,0.1,0.4,0.4,0.2,0.2,0.2,-0.3,-0.3,-0.3,-0.1,-0.1,-0.1,-0.1,-0.1,-0.3,-0.3,-0.3,-0.3,-0.5,-0.3,-0.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,
P19493,3,15.5,,,,,,,,,,,,,,,,,1,0.8,0.9,0.9,0.9,0.6,0.5,0.3,0.3,0.1,0.2,0.1,-0.1,-0.1,-0.4,-0.6,-0.6,-0.4,-0.4,-0.2,-0.3,-0.1,-0.1,-0.1,-0.3,-0.3,-0.3,-0.4,-0.4,-0.4,0.1,0.1,0.2,0.1,0.2,0.4,0.2,0,0.2,0.2,-0.4,-0.2,-0.2,0.1,0.3,0.8,0.8,0.8,0.8,1.1,0.5,0.4,0.6,0.2,,,,,
P19493,3,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.1,0.1,0.2,0.2,0,0,0,0,-0.3,-0.2,-0.2,-0.3,-0.4,-0.3,-0.4,-0.5,-0.6,-0.6,-0.6,-0.4,-0.1,0,0.3,0.3,0.1,0.1,0.1,0,-0.3,-0.1,-0.3,0,0.3,0.3,0.2,0.4,0,-0.4,0.1,0.2,0.2,0.4,0.8,,,,,
P19493,3,8.5,,,,,,,,,,0.8,0.4,0.4,0.2,0.2,0,0.4,0.7,0.9,0.9,1,1,0.7,1,0.7,0.7,0.4,0.7,0.1,-0.1,0,0,-0.5,-0.4,-0.2,-0.4,-0.3,-0.3,-0.2,-0.2,-0.2,-0.3,-0.4,-0.3,-0.5,-0.5,-0.3,-0.1,-0.2,0,0.1,0,0,-0.1,-0.1,-0.1,0.1,0.4,1,1.3,1.3,1.8,1.4,1,0.6,0.6,0.2,0.2,0.5,0.6,0.6,,,,,
P19490,3,15.5,,,,,,,,,,,,,,,,,0.9,0.7,0.9,0.9,0.9,0.7,0.5,0.3,0.3,0.1,0.2,0.1,-0.1,-0.1,-0.4,-0.6,-0.6,-0.4,-0.4,-0.2,-0.3,-0.1,-0.1,-0.1,-0.3,-0.3,-0.3,-0.4,-0.4,-0.4,0.1,0.1,0.2,0.1,0.2,0.4,0.2,0,0.2,0.2,-0.4,-0.2,-0.2,0.1,0.3,0.8,0.8,0.8,0.8,1.1,0.5,0.4,0.6,0.2,,,,,
P19490,3,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.1,0.1,0.2,0.2,0,0,0,0,-0.3,-0.2,-0.2,-0.3,-0.4,-0.3,-0.4,-0.5,-0.6,-0.6,-0.6,-0.4,-0.1,0,0.3,0.3,0.1,0.1,0.1,0,-0.3,-0.1,-0.3,0,0.3,0.3,0.2,0.4,0,-0.4,0.1,0.2,0.2,0.4,0.8,,,,,
P19490,3,8.5,,,,,,,,,,-0.6,-0.4,-0.4,-0.3,0.2,0.2,0.4,0.9,0.9,0.9,1,1,0.7,1,0.7,0.7,0.4,0.7,0.1,-0.1,0,0,-0.5,-0.4,-0.2,-0.4,-0.3,-0.3,-0.2,-0.2,-0.2,-0.4,-0.4,-0.4,-0.5,-0.5,-0.3,-0.1,-0.2,0,0.1,0,0,-0.1,-0.1,-0.1,0.1,0.4,1,1.3,1.3,1.8,1.4,1,0.6,0.6,0.2,0.2,0.5,0.6,0.6,,,,,
Q61625,3,8.5,,,,,,,,,,0,0,0,0,0,0,0.1,0.1,-0.1,0,-0.1,0,0,0,0,0,-0.2,-0.1,-0.2,-0.4,-0.2,-0.2,-0.5,-0.5,-0.3,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.1,-0.2,0,0,0,-0.2,0,-0.2,0.2,0.2,0.2,0.2,0.2,-0.2,0,-0.1,-0.2,0.4,0.2,0.2,0.7,1.1,0.7,1,1.1,0.7,0.2,0,-0.2,-0.6,,,,,
Q61625,3,8.5,,,,,,,,,,-0.3,-0.2,-0.1,0,0.4,0.3,0.2,0.2,0.2,-0.1,-0.1,0,0,0.2,0.1,0.1,0,0,-0.2,-0.1,-0.1,-0.1,-0.3,-0.3,-0.4,-0.5,-0.5,-0.5,-0.5,-0.3,-0.1,0,0.3,0.3,0.1,0.1,0.1,0,-0.3,-0.1,-0.3,-0.4,-0.1,-0.1,0.2,0.4,0.5,0.1,0.3,0.1,-0.1,-0.2,0.5,0.3,0.3,0.8,0.8,0.4,1,1.1,0.9,,,,,
Q61625,3,8.5,,,,,,,,,,1.9,2.1,2,2,1.7,1.2,0.6,0.5,0.2,0.1,0.5,0.9,0.9,0.9,0.8,0.4,0.2,0.3,0.1,0.1,0.2,0,-0.5,-0.3,-0.1,-0.3,-0.3,-0.3,-0.3,-0.3,-0.1,-0.1,-0.1,-0.1,-0.3,-0.5,-0.3,-0.1,-0.3,-0.1,0.4,0.2,0.6,0.6,0.6,0.3,0.5,0.3,0.5,0.8,0.9,1.3,0.8,0.9,0.6,0.6,-0.1,0.5,0.5,0.5,0.6,,,,,
P42260,3,8.5,,,,,,,,,,0.5,0.4,0.8,0.9,1.1,0.6,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.1,0.2,0.1,-0.1,-0.1,-0.5,-0.6,-0.4,-0.2,-0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.3,-0.3,-0.3,-0.5,-0.4,-0.4,0.2,0.1,0.3,0.2,0.3,-0.1,-0.2,-0.4,-0.2,-0.2,-0.4,-0.2,-0.2,-0.2,0,0.1,0.2,0.2,0.4,0.6,0.6,0.7,1,,,,,
P42260,3,8.5,,,,,,,,,,-0.3,-0.2,-0.1,0.1,0.5,0.3,0.2,0.1,0.4,0.1,0.1,0.3,0.4,0.2,0,0,0,0,-0.4,-0.3,-0.2,-0.3,-0.5,-0.3,-0.4,-0.5,-0.6,-0.6,-0.6,-0.4,-0.1,0,0.3,0.3,0.1,0.1,0.1,0,-0.3,-0.1,-0.3,0,0.3,0.3,0.7,0.8,0.4,0.1,0.6,0.4,0.4,0.9,1.6,1,1,1.3,0.8,0.4,0.8,1,0.7,,,,,
P42260,3,8.5,,,,,,,,,,0.3,0.1,0.1,0.3,0.6,0.8,0.8,0.8,0.7,0.4,0.4,0.9,0.9,1.2,1.2,0.7,0.2,0.5,0.1,0,0.2,0.2,-0.2,-0.4,-0.2,-0.4,-0.4,-0.4,-0.3,-0.3,-0.1,-0.1,-0.1,-0.3,-0.5,-0.7,-0.5,-0.4,-0.4,-0.2,0,-0.1,-0.1,-0.1,-0.1,-0.1,0.1,0.4,0.9,0.9,1.1,1.4,1.4,1,0.9,0.7,0.4,0.1,0.4,0.4,0.5,,,,,
P22756,3,8.5,,,,,,,,,,0.5,0.4,0.8,0.9,1.1,0.6,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.2,0.1,0.1,0,-0.1,-0.1,-0.5,-0.6,-0.4,-0.2,-0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.3,-0.3,-0.3,-0.4,-0.3,-0.4,0.2,0.1,0.3,0.2,0.3,-0.1,-0.2,-0.4,-0.2,-0.2,-0.4,-0.2,-0.2,-0.2,0,0.1,0.2,0.2,0.4,0.6,0.6,0.7,1,,,,,
P22756,3,8.5,,,,,,,,,,-0.3,-0.2,-0.1,0.1,0.5,0.3,0.2,0.1,0.4,0.1,0.1,0.3,0.4,0.2,0,0,0,0,-0.4,-0.3,-0.2,-0.3,-0.5,-0.3,-0.4,-0.5,-0.6,-0.6,-0.6,-0.4,-0.1,0,0.3,0.3,0.1,0.1,0.1,0,-0.3,-0.1,-0.3,0,0.3,0.3,0.7,0.8,0.4,0.1,0.6,0.4,0.4,0.9,1.6,1,1,1.3,0.8,0.4,0.8,1,0.7,,,,,
P22756,3,8.5,,,,,,,,,,0.6,0.9,0.7,0.9,0.9,1.1,0.6,1.1,0.8,0.9,0.9,1.2,0.8,1.1,1,0.5,0.2,0.5,0.1,-0.1,0.1,0.1,-0.3,-0.4,-0.2,-0.4,-0.4,-0.4,-0.3,-0.3,-0.1,-0.1,-0.1,-0.3,-0.5,-0.7,-0.5,-0.4,-0.4,-0.2,0.3,0.2,0.2,0.2,0.2,-0.1,0.1,0.4,0.9,0.9,1.3,1.6,1.6,1.1,1.1,0.7,0.4,0.1,0.4,0.4,0.5,,,,,
P42264,3,8.5,,,,,,,,,,0.2,0.2,0.2,0.2,0.4,0.2,0,0.3,0.4,0.8,0.8,0.8,0.9,0.8,0.3,0.3,0.3,0.1,0.2,0.1,-0.1,-0.1,-0.5,-0.6,-0.4,-0.2,-0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.3,-0.3,-0.3,-0.4,-0.3,-0.4,0.2,0.1,0.3,0.2,0.3,-0.1,-0.2,-0.4,-0.2,-0.2,-0.4,-0.2,-0.2,-0.1,0,0.1,0.2,0.2,0.4,0.6,0.6,0.7,1,,,,,
P42264,3,8.5,,,,,,,,,,-0.1,0,-0.1,-0.2,-0.1,-0.1,-0.1,0.1,0.5,0.3,0.2,0.1,0.4,0.1,0.1,0.3,0.4,0.2,0,0,-0.1,-0.1,-0.4,-0.3,-0.2,-0.3,-0.5,-0.3,-0.4,-0.5,-0.6,-0.6,-0.6,-0.4,-0.1,0,0.3,0.3,0.1,0.1,0.1,0,-0.3,-0.1,-0.3,0,0.3,0.3,0.7,0.8,0.4,0.1,0.6,0.4,0.4,0.9,1.6,1,1,1.1,0.7,,,,,
P42264,3,8.5,,,,,,,,,,0.2,0,0.1,0.3,0.2,0.5,0.8,1.1,0.9,0.9,1,1,0.5,0.8,0.8,0.3,0,0.5,0.1,0,0.2,0.2,-0.3,-0.4,-0.2,-0.4,-0.4,-0.4,-0.3,-0.3,-0.1,-0.1,-0.1,-0.3,-0.5,-0.7,-0.5,-0.4,-0.4,0.1,0.3,0.1,0.1,0.1,-0.2,-0.1,0.1,0.4,0.9,0.9,1.2,1.4,1.4,1,0.9,0.7,0.4,0.1,0.4,0.4,0.5,,,,,
Q61626,3,8.5,,,,,,,,,,0.1,0.3,0.3,0.7,0.3,0.4,0.1,0.3,0.1,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.2,0.1,0.1,0.3,0.1,0.1,-0.3,-0.4,-0.5,-0.2,-0.2,0,-0.1,-0.1,-0.1,-0.1,-0.3,-0.3,-0.4,-0.6,-0.5,-0.5,-0.3,-0.3,-0.1,-0.2,-0.1,0.3,0.2,0.1,0.2,0.2,-0.3,-0.1,0,0.3,0.6,0.5,0.4,0.8,0.3,0.3,0.3,0.5,0.2,,,,,
Q61626,3,8.5,,,,,,,,,,-0.3,-0.2,-0.1,0.1,0.5,0.3,0.2,0.1,0.2,0,0,0.1,0.2,0.2,0.2,0.2,0.2,0.2,-0.1,-0.2,-0.1,-0.1,-0.3,-0.1,-0.2,-0.3,-0.6,-0.6,-0.6,-0.4,-0.1,0,0.3,0.3,0.1,0.1,0.1,0,-0.3,-0.1,-0.3,-0.3,0,0.1,0.4,0.4,0.3,0,0.4,0.1,0.3,0.8,1.4,1,1,1.4,0.9,0.5,0.7,0.8,0.2,,,,,
Q61626,3,8.5,,,,,,,,,,0.7,0.4,0.4,-0.1,0.2,0.5,0.7,0.9,1.1,0.8,0.7,0.9,0.6,0.6,0.4,0.1,-0.2,0.1,-0.1,-0.2,0.1,0.1,-0.3,-0.4,-0.2,-0.4,-0.5,-0.5,-0.4,-0.4,-0.4,-0.4,-0.3,-0.5,-0.6,-0.6,-0.5,-0.3,-0.4,-0.2,0.3,0.2,0.2,0.2,0.1,0.2,0.3,0.5,0.9,1.4,1.3,1.6,1.8,1.4,1,0.9,0.6,0.2,0.6,0.7,0.6,,,,,
P19492,3,14.5,,,,,,,,,,,,,,,,1.1,1.2,0.8,1,0.9,0.7,0.5,0.5,0.3,0.3,0.1,0.2,0.1,-0.1,-0.1,-0.4,-0.6,-0.6,-0.4,-0.4,-0.2,-0.3,-0.1,-0.1,-0.1,-0.3,-0.3,-0.3,-0.4,-0.4,-0.4,0.1,0.1,0.2,0.1,0.2,0.4,0.2,0,0.2,0.2,-0.4,-0.2,-0.2,0.1,0.3,0.8,0.8,0.8,0.8,1.1,0.5,0.4,0.6,0.2,,,,,
P19492,3,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.1,0.1,0.2,0.2,0,0,0,0,-0.3,-0.2,-0.2,-0.3,-0.4,-0.3,-0.4,-0.5,-0.6,-0.6,-0.6,-0.4,-0.1,0,0.3,0.3,0.1,0.1,0.1,0,-0.3,-0.1,-0.3,0,0.3,0.3,0.2,0.4,0,-0.4,0.1,0.2,0.2,0.4,0.8,,,,,
P19492,3,8.5,,,,,,,,,,0.2,0.6,0.5,0.4,0.7,0.5,0.4,0.7,0.9,0.9,1,1,0.7,1,0.7,0.7,0.4,0.7,0.1,-0.1,0,0,-0.4,-0.4,-0.1,-0.4,-0.2,-0.3,-0.2,-0.2,-0.2,-0.3,-0.4,-0.3,-0.5,-0.5,-0.3,-0.1,-0.2,0,0.1,0,0,-0.1,-0.1,-0.1,0.1,0.4,1,1.3,1.3,1.8,1.4,1,0.6,0.6,0.2,0.2,0.5,0.6,0.6,,,,,
Q9ULK0,3,8.5,,,,,,,,,,0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.4,0.3,0.3,0.3,0,0,0.2,0,-0.1,-0.1,-0.4,-0.7,-0.6,-0.5,-0.5,-0.4,-0.4,-0.4,-0.4,-0.2,0,-0.1,0.1,0.1,0,-0.2,0,-0.1,0.3,0.2,0.3,0.3,0.3,-0.4,-0.2,-0.2,-0.5,-0.3,-0.3,0,0.4,0.9,0.8,1.3,1.3,0.8,0.4,0.3,-0.1,-0.8,,,,,
Q9ULK0,3,8.5,,,,,,,,,,0.2,0.2,0.4,0.5,0.5,0.4,0.4,0.2,0,0,0,0.2,-0.1,-0.1,-0.2,-0.1,-0.3,-0.2,-0.1,-0.1,-0.3,-0.3,-0.4,-0.5,-0.5,-0.3,-0.3,-0.1,0.1,0.2,0.3,0.3,0.1,0.1,0.1,0,-0.3,-0.1,-0.3,-0.3,0,0.1,0.6,0.7,0.6,0.3,0.5,0.1,-0.1,0,0.6,0.3,0.3,0.8,0.8,0.2,0.7,0.5,0.2,0.2,0.5,,,,,
Q9ULK0,3,8.5,,,,,,,,,,1,1.3,1.4,1.9,1.5,1.1,1,0.7,0.6,0.7,0.9,0.6,0.7,0.5,0.4,0.1,-0.1,0.2,-0.1,0.1,0.2,0.2,-0.2,-0.1,-0.1,-0.3,-0.3,-0.3,-0.3,-0.6,-0.3,-0.3,-0.4,-0.4,-0.3,-0.5,-0.3,-0.1,-0.2,-0.1,0.3,0.2,0.4,0.4,0.4,0.5,0.7,0.8,1,1,0.7,0.7,0.3,0.5,0.5,0.5,0.3,0.7,0.5,0.5,0.6,,,,,
Q01812,3,8.5,,,,,,,,,,0,0.2,0.2,0.4,0.4,0.4,0.1,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.2,0.1,0.1,0,-0.1,-0.1,-0.4,-0.6,-0.5,-0.2,-0.2,0,-0.1,-0.1,-0.1,-0.1,-0.3,-0.3,-0.4,-0.6,-0.5,-0.5,-0.4,-0.3,-0.1,-0.2,-0.1,0.3,0.2,0.2,0.4,0.4,-0.1,0.1,0,0.1,0.4,0.4,0.3,0.6,0.3,0.3,0.3,0.5,0.2,,,,,
Q01812,3,8.5,,,,,,,,,,-0.3,-0.2,-0.1,0.1,0.2,0,0,-0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,-0.1,-0.2,-0.1,-0.1,-0.3,-0.1,-0.2,-0.3,-0.6,-0.6,-0.6,-0.4,-0.1,0,0.3,0.3,0.1,0.1,0.1,0,-0.3,-0.1,-0.3,-0.3,0,0.1,0.4,0.4,0.3,-0.1,0.3,0.1,0.1,0.6,1.2,0.8,0.8,1.4,0.9,0.5,0.7,0.8,0.2,,,,,
Q01812,3,8.5,,,,,,,,,,0.5,0.4,0.2,0.4,-0.1,0.2,0.2,0.4,0.7,0.8,0.8,0.9,0.7,0.4,0.3,-0.1,-0.4,0,-0.1,-0.2,0,0.1,-0.4,-0.4,-0.2,-0.4,-0.5,-0.5,-0.3,-0.3,-0.4,-0.4,-0.3,-0.5,-0.6,-0.6,-0.5,-0.3,-0.4,-0.2,0.3,0.2,0.2,0.2,0.1,0.2,0.3,0.5,0.9,1.4,1.3,1.6,1.8,1.4,1,1,0.7,0.4,0.8,0.9,0.6,,,,,
P19491,3,15.5,,,,,,,,,,,,,,,,,0.9,0.7,0.8,0.9,0.9,0.6,0.5,0.3,0.3,0.1,0.2,0.1,-0.1,-0.1,-0.4,-0.6,-0.6,-0.4,-0.4,-0.2,-0.3,-0.1,-0.1,-0.1,-0.3,-0.3,-0.3,-0.4,-0.4,-0.4,0.1,0.1,0.2,0.1,0.2,0.4,0.2,0,0.2,0.2,-0.4,-0.2,-0.2,0.1,0.3,0.8,0.8,0.8,0.8,1.1,0.5,0.4,0.6,0.2,,,,,
P19491,3,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.1,0.1,0.2,0.2,0,0,0,0,-0.3,-0.2,-0.2,-0.3,-0.4,-0.3,-0.4,-0.5,-0.6,-0.6,-0.6,-0.4,-0.1,0,0.3,0.3,0.1,0.1,0.1,0,-0.3,-0.1,-0.3,0,0.3,0.3,0.2,0.4,0,-0.4,0.1,0.2,0.2,0.4,0.8,,,,,
P19491,3,8.5,,,,,,,,,,0.1,0.5,0.5,0.3,0.8,0.6,0.4,0.7,0.9,0.9,1,1,0.7,1,0.7,0.7,0.4,0.7,0.1,-0.1,0,0,-0.5,-0.4,-0.2,-0.4,-0.3,-0.3,-0.2,-0.2,-0.2,-0.3,-0.4,-0.3,-0.5,-0.5,-0.3,-0.1,-0.2,0,0.1,0,0,-0.1,-0.1,-0.1,0.1,0.4,0.8,1.1,1.1,1.6,1.3,1,0.6,0.6,0.2,0.2,0.5,0.6,0.6,,,,,
Q5VZR4,3,22.5,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3,0.6,0.4,0.4,0.4,-0.1,-0.4,-0.4,-0.2,-0.2,-0.2,-0.3,-0.2,-0.3,-0.2,-0.2,-0.2,0.1,0,-0.2,-0.2,-0.2,-0.7,-0.5,-0.3,0.1,0.3,0.3,0.3,0.2,-0.1,-0.1,-0.1,-0.2,-0.1,-0.2,-0.2,-0.1,-0.1,-0.1,0.1,0.2,0.3,0.2,0.3,,,,,
Q5VZR4,3,22.5,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.1,0,-0.2,-0.2,-0.3,-0.3,-0.2,-0.2,-0.3,0.2,0.3,0.2,0,0.2,-0.3,-0.5,-0.3,-0.1,-0.2,-0.2,-0.2,-0.3,-0.3,-0.3,-0.1,0.5,0.4,0.3,0.5,0.5,,,,,,,,,,,,,,,,,,,,,
Q5VZR4,3,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.1,0.2,-0.1,0.1,0,-0.1,-0.2,-0.2,-0.5,-0.5,-0.4,-0.3,-0.2,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.4,-0.1,0.2,0.4,0.7,1,,,,,,,,,,,,,,,,,,,,,
Q8N6L1,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.3,0.3,0,-0.1,0,-0.1,-0.3,-0.3,-0.5,-0.5,-0.5,-0.5,-0.3,-0.1,-0.3,-0.1,-0.1,-0.1,-0.1,0,0,0.2,0,-0.1,-0.3,-0.3,-0.5,,,,,,,,,,,,,,,,,,,,,
Q8N6L1,3,23.5,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3,0.4,0.2,0.2,0,-0.3,-0.2,-0.1,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.1,-0.3,-0.5,-0.4,-0.4,-0.3,-0.1,-0.1,-0.1,0.1,0,0.2,0.4,0.2,0,0,-0.2,0,0.2,0.5,,,,,,,,,,,,,,,
Q8N6L1,3,2.5,,,,0.5,0.3,0.3,0.3,-0.2,-0.3,-0.2,-0.2,0,0.2,0.3,0.1,0,0,0.1,-0.1,0.4,0.4,0.2,0.2,0.4,-0.1,-0.2,-0.1,-0.3,-0.2,-0.2,-0.4,-0.4,-0.3,-0.3,-0.2,-0.1,0,-0.1,0.1,0.3,0.2,0.1,0.2,0.1,-0.1,-0.1,-0.1,-0.1,-0.3,-0.5,-0.5,-0.3,-0.5,-0.5,-0.5,-0.1,-0.2,-0.2,-0.2,0.3,0.1,0.2,0.2,0.4,0,-0.1,,,,,,,,,
O60391,3,8.5,,,,,,,,,,-0.3,-0.2,-0.1,-0.1,-0.1,0.3,0.2,0.5,0.6,0.4,0.2,0.1,-0.3,-0.5,-0.3,-0.3,-0.3,0.1,0.1,0.1,0.1,0.2,-0.2,-0.1,-0.3,-0.4,-0.2,-0.1,-0.1,0.3,0.2,0.1,0,-0.1,-0.5,-0.2,-0.2,-0.3,-0.2,-0.1,-0.1,-0.1,0.6,0.8,0.8,1,0.8,0.3,-0.1,-0.1,-0.5,-0.3,-0.2,0,-0.1,-0.1,-0.2,-0.2,-0.2,-0.1,0,,,,,
